,ctoi_alias,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,ra,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim
42,440801822.01,8.9362,0.012,-0.012,1.0,0.0,109.382839,-17.9,1.1,-1.1,1.0,0.0,1.3,1.0,-1.0,1.0,0.0,2460258.236122,0.002805,-0.002805,1.0,0.0,2.767,0.861,-0.861,1.0,0.0,483.0,41.94,-41.94,1.0,0.0,3.19621,0.820598,-0.820598,1.0,0.0,144.297,4.92,-4.92,1.0,0.0,6858.5,584.6,-584.6,1.0,0.0,4.2,1.9,-1.9,1.0,0.0,1.57,0.07,-0.07,1.0,0.0
45,139853601.01,8.45086,0.006,-0.006,1.0,0.0,112.293981,-5.746,0.176,-0.176,1.0,0.0,4.502,0.261,-0.261,1.0,0.0,2459228.878101,0.000791,-0.000791,1.0,0.0,2.4634563,0.0557065,-0.0557065,1.0,0.0,1507.8006889,39.971123,-39.971123,1.0,0.0,5.9115908,1.5360428,-1.5360428,1.0,0.0,485.122,36.246,-36.246,1.0,0.0,9438.0,782.0,-782.0,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.0,0.07,-0.07,1.0,0.0
48,97700520.01,7.6095,0.006,-0.006,1.0,0.0,107.286063,-3.973,0.063,-0.063,1.0,0.0,7.061,0.071,-0.071,1.0,0.0,2459232.248322,0.000512,-0.000512,1.0,0.0,3.9637474,0.0211401,-0.0211401,1.0,0.0,14939.6342222,238.97354,-238.97354,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,510.295,9.32,-9.32,1.0,0.0,8868.7,809.8,-809.8,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
49,96246348.01,7.678,0.012,-0.012,1.0,0.0,103.561602,-13.063,0.078,-0.078,1.0,0.0,9.737,0.141,-0.141,1.0,0.0,2459985.657041,0.000309,-0.000309,1.0,0.0,0.9484999,0.0413901,-0.0413901,1.0,0.0,2841.5103258,51.88166,-51.88166,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,224.672,2.8445,-2.8445,1.0,0.0,9307.0,938.9,-938.9,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
50,155044736.01,10.7069,0.008,-0.008,1.0,0.0,122.895964,1.566,0.052,-0.052,1.0,0.0,-17.974,0.053,-0.053,1.0,0.0,2459963.610065,0.004221,-0.004221,1.0,0.0,2.5708515,0.1950537,-0.1950537,1.0,0.0,1301.5065338,96.64637,-96.64637,1.0,0.0,42.1479417,46.48904,-46.48904,1.0,0.0,906.496,28.8415,-28.8415,1.0,0.0,4897.0,122.0,-122.0,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,6.7996101,0.07,-0.07,1.0,0.0
51,175310067.01,10.6257,0.006,-0.006,1.0,0.0,116.110771,-9.231,0.048,-0.048,1.0,0.0,11.614,0.052,-0.052,1.0,0.0,2459238.831138,0.006715,-0.006715,1.0,0.0,7.9201001,0.5393766,-0.5393766,1.0,0.0,3232.8527885,235.25328,-235.25328,1.0,0.0,14.0608342,15.241591,-15.241591,1.0,0.0,368.646,3.784,-3.784,1.0,0.0,7601.0,135.8,-135.8,1.0,0.0,4.31,0.08,-0.08,1.0,0.0,1.53641,0.0479799,-0.0479799,1.0,0.0
52,182943944.01,10.6019,0.006,-0.006,1.0,0.0,124.726411,-11.278,0.045,-0.045,1.0,0.0,9.593,0.045,-0.045,1.0,0.0,2458518.96536,0.00137,-0.00137,1.0,0.0,2.37,0.062,-0.062,1.0,0.0,14177.7,843.788,-843.788,1.0,0.0,21.0448,5.22012,-5.22012,1.0,0.0,406.997,4.7245,-4.7245,1.0,0.0,6995.2,157.0,-157.0,1.0,0.0,4.07,0.55,-0.55,1.0,0.0,1.61,0.07,-0.07,1.0,0.0
53,291555748.01,10.6254,0.006,-0.006,1.0,0.0,111.716019,-8.018,0.049,-0.049,1.0,0.0,11.56,0.047,-0.047,1.0,0.0,2458492.78078,0.00073,-0.00073,1.0,0.0,2.509,0.13,-0.13,1.0,0.0,7440.0,197.962,-197.962,1.0,0.0,22.9123,3.28055,-3.28055,1.0,0.0,360.541,2.9645,-2.9645,1.0,0.0,5889.0,124.3,-124.3,1.0,0.0,3.86,0.07,-0.07,1.0,0.0,2.0,0.09,-0.09,1.0,0.0
56,140706664.01,10.7173,0.013,-0.013,1.0,0.0,128.381976,-5.814,0.051,-0.051,1.0,0.0,4.328,0.047,-0.047,1.0,0.0,2458521.29108,0.00241,-0.00241,1.0,0.0,3.793,0.202,-0.202,1.0,0.0,10518.9,530.608,-530.608,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,906.827,23.8635,-23.8635,1.0,0.0,8734.2,283.6,-283.6,1.0,0.0,4.1,1.45,-1.45,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
57,143994283.01,10.5551,0.006,-0.006,1.0,0.0,119.30075,-3.211,0.046,-0.046,1.0,0.0,-15.082,0.051,-0.051,1.0,0.0,2458492.90429,0.00426,-0.00426,1.0,0.0,1.909,0.231,-0.231,1.0,0.0,618.482,1.43774,-1.43774,1.0,0.0,3.34688,0.217749,-0.217749,1.0,0.0,235.974,1.579,-1.579,1.0,0.0,6022.6,133.5,-133.5,1.0,0.0,4.52,0.39,-0.39,1.0,0.0,1.22,0.05,-0.05,1.0,0.0
59,238374636.01,9.697,0.006,-0.006,1.0,0.0,120.837688,-23.366,0.042,-0.042,1.0,0.0,22.652,0.04,-0.04,1.0,0.0,2459303.303969,0.003015,-0.003015,1.0,0.0,3.435,0.071,-0.071,1.0,0.0,2180.0,137.946,-137.946,1.0,0.0,21.8839,4.01475,-4.01475,1.0,0.0,316.398,2.247,-2.247,1.0,0.0,5050.8,86.8,-86.8,1.0,0.0,3.56,0.4,-0.4,1.0,0.0,2.99,0.15,-0.15,1.0,0.0
60,141482386.01,10.0814,0.006,-0.006,1.0,0.0,86.820714,1.128,0.044,-0.044,1.0,0.0,11.563,0.047,-0.047,1.0,0.0,2458339.72276,0.00592,-0.00592,1.0,0.0,2.524,0.403,-0.403,1.0,0.0,610.0,1.66317,-1.66317,1.0,0.0,21.644,0.820598,-0.820598,1.0,0.0,692.266,12.113,-12.113,1.0,0.0,4709.0,122.0,-122.0,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,7.61,0.07,-0.07,1.0,0.0
62,388624270.01,9.9138,0.006,-0.006,1.0,0.0,125.434634,47.228,0.047,-0.047,1.0,0.0,-6.325,0.039,-0.039,1.0,0.0,2460720.807674,0.00363,-0.00363,1.0,0.0,6.9350494,0.466316,-0.466316,1.0,0.0,913.2067174,37.2772746,-37.2772746,1.0,0.0,2.4765813,0.1510812,-0.1510812,1.0,0.0,105.677,0.2575,-0.2575,1.0,0.0,5690.0,129.0,-129.0,1.0,0.0,4.58,0.08,-0.08,1.0,0.0,0.853898,0.0413895,-0.0413895,1.0,0.0
66,447283466.01,7.9059,0.006,-0.006,1.0,0.0,157.098337,30.65,0.054,-0.054,1.0,0.0,-33.906,0.056,-0.056,1.0,0.0,2458544.48066,0.00412,-0.00412,1.0,0.0,2.843,0.278,-0.278,1.0,0.0,240.0,0.375709,-0.375709,1.0,0.0,1.20704,0.0989898,-0.0989898,1.0,0.0,23.7748,0.02025,-0.02025,1.0,0.0,4634.0,120.9,-120.9,1.0,0.0,4.64,0.09,-0.09,1.0,0.0,0.68,0.05,-0.05,1.0,0.0
67,374908020.01,6.841,0.0,0.0,1.0,0.0,88.73909,-1.949,0.054,-0.054,1.0,0.0,-2.482,0.053,-0.053,1.0,0.0,2458365.89313,0.00096,-0.00096,1.0,0.0,5.107,0.188,-0.188,1.0,0.0,7170.0,228.173,-228.173,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,375.012,4.92,-4.92,1.0,0.0,6056.45,134.35000000000002,-134.35000000000002,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
69,464296022.01,9.5706,0.006,-0.006,1.0,0.0,155.831478,-26.184,2.184,-2.184,1.0,0.0,22.489,1.073,-1.073,1.0,0.0,2460054.783937,0.000628,-0.000628,1.0,0.0,4.612,0.667,-0.667,1.0,0.0,7279.0,6484.95,-6484.95,1.0,0.0,17.6729,2.59688,-2.59688,1.0,0.0,78.41273,2.83992,-2.83992,1.0,0.0,4807.6,60.0,-60.0,1.0,0.0,4.17,0.36,-0.36,1.0,0.0,1.07,0.03,-0.03,1.0,0.0
70,304021498.01,9.7318,0.006,-0.006,1.0,0.0,140.88389,-23.901,0.042,-0.042,1.0,0.0,3.03,0.047,-0.047,1.0,0.0,2459304.837939,0.002852,-0.002852,1.0,0.0,3.434,0.475,-0.475,1.0,0.0,1250.0,26.0133,-26.0133,1.0,0.0,8.94354,1.13988,-1.13988,1.0,0.0,270.771,1.6275,-1.6275,1.0,0.0,6415.4,103.2,-103.2,1.0,0.0,3.98,0.08,-0.08,1.0,0.0,1.92,0.08,-0.08,1.0,0.0
72,149601557.01,10.0163,0.006,-0.006,1.0,0.0,87.282586,8.9,3.1,-3.1,1.0,0.0,20.7,2.2,-2.2,1.0,0.0,2460195.100648,0.002821,-0.002821,1.0,0.0,5.345,0.314,-0.314,1.0,0.0,1389.0,36.0326,-36.0326,1.0,0.0,6.77406,0.820598,-0.820598,1.0,0.0,219.94,4.92,-4.92,1.0,0.0,6113.1,134.35000000000002,-134.35000000000002,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,2.01,0.07,-0.07,1.0,0.0
73,400595342.01,9.8174,0.006,-0.006,1.0,0.0,134.441752,-4.837,0.063,-0.063,1.0,0.0,4.109,0.062,-0.062,1.0,0.0,2460768.617427,0.002617,-0.002617,1.0,0.0,2.5339234,0.5744699,-0.5744699,1.0,0.0,476.3077321,35.1115139,-35.1115139,1.0,0.0,3.7025342,0.1738907,-0.1738907,1.0,0.0,363.44,4.983,-4.983,1.0,0.0,9810.0,173.7,-173.7,1.0,0.0,4.43,0.06,-0.06,1.0,0.0,1.60776,0.0427739,-0.0427739,1.0,0.0
76,363260203.01,9.0211,0.006,-0.006,1.0,0.0,147.385172,-19.687,0.07,-0.07,1.0,0.0,10.953,0.068,-0.068,1.0,0.0,2459331.124512,0.003174,-0.003174,1.0,0.0,1.991,0.052,-0.052,1.0,0.0,390.0,107.57,-107.57,1.0,0.0,6.31106,1.99504,-1.99504,1.0,0.0,279.698,3.279,-3.279,1.0,0.0,9158.0,171.4,-171.4,1.0,0.0,4.32,0.07,-0.07,1.0,0.0,1.74,0.05,-0.05,1.0,0.0
77,90544017.01,8.7157,0.006,-0.006,1.0,0.0,128.454638,-15.5,1.6,-1.6,1.0,0.0,7.0,1.5,-1.5,1.0,0.0,2459273.371643,0.002025,-0.002025,1.0,0.0,2.159,0.452,-0.452,1.0,0.0,680.0,1.13,-1.13,1.0,0.0,5.51341,0.820598,-0.820598,1.0,0.0,280.765,4.92,-4.92,1.0,0.0,8904.0,239.9,-239.9,1.0,0.0,4.09,1.36,-1.36,1.0,0.0,2.17,0.07,-0.07,1.0,0.0
80,310483807.01,8.3854,0.007,-0.007,1.0,0.0,128.61421,-11.78,0.118,-0.118,1.0,0.0,6.725,0.097,-0.097,1.0,0.0,2458520.65674,0.00497,-0.00497,1.0,0.0,1.566,0.375,-0.375,1.0,0.0,340.0,1.37224,-1.37224,1.0,0.0,11.5901,0.820598,-0.820598,1.0,0.0,732.432,32.449,-32.449,1.0,0.0,10037.0,123.0,-123.0,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,6.04,0.07,-0.07,1.0,0.0
81,385624852.01,8.0981,0.006,-0.006,1.0,0.0,138.402252,-14.189,0.065,-0.065,1.0,0.0,14.261,0.058,-0.058,1.0,0.0,2459261.801216,0.0004,-0.0004,1.0,0.0,3.228,0.089,-0.089,1.0,0.0,8350.0,160.238,-160.238,1.0,0.0,43.1068,4.42399,-4.42399,1.0,0.0,305.034,2.981,-2.981,1.0,0.0,9081.0,173.2,-173.2,1.0,0.0,3.83,0.07,-0.07,1.0,0.0,3.05,0.09,-0.09,1.0,0.0
83,90448944.01,9.5719,0.006,-0.006,1.0,0.0,128.302319,-9.496,0.051,-0.051,1.0,0.0,14.659,0.045,-0.045,1.0,0.0,2459985.770425,0.003745,-0.003745,1.0,0.0,2.349,0.682,-0.682,1.0,0.0,507.0,54.9645,-54.9645,1.0,0.0,3.61078,0.26004,-0.26004,1.0,0.0,208.055,1.1015,-1.1015,1.0,0.0,6902.0,135.7,-135.7,1.0,0.0,4.25,0.09,-0.09,1.0,0.0,1.52,0.06,-0.06,1.0,0.0
85,54044474.01,9.6306,0.006,-0.006,1.0,0.0,159.887704,-34.609,0.053,-0.053,1.0,0.0,14.667,0.057,-0.057,1.0,0.0,2459301.544126,0.000611,-0.000611,1.0,0.0,4.277,0.599,-0.599,1.0,0.0,7590.0,1.22092,-1.22092,1.0,0.0,17.57,0.746573,-0.746573,1.0,0.0,300.696,3.3695,-3.3695,1.0,0.0,7013.8,299.6,-299.6,1.0,0.0,4.21,0.44,-0.44,1.0,0.0,1.9,0.08,-0.08,1.0,0.0
86,309787037.01,10.0119,0.006,-0.006,1.0,0.0,126.419468,-1.536,0.058,-0.058,1.0,0.0,-9.979,0.048,-0.048,1.0,0.0,2460177.867195,0.001123,-0.001123,1.0,0.0,1.706,0.213,-0.213,1.0,0.0,914.0,628.954,-628.954,1.0,0.0,9.36472,1.30647,-1.30647,1.0,0.0,301.298,2.496,-2.496,1.0,0.0,6762.0,130.2,-130.2,1.0,0.0,4.11,0.08,-0.08,1.0,0.0,1.75,0.07,-0.07,1.0,0.0
87,370745311.01,10.2355,0.006,-0.006,1.0,0.0,144.581535,-35.412,0.104,-0.104,1.0,0.0,24.084,0.128,-0.128,1.0,0.0,2458544.79061,0.00092,-0.00092,1.0,0.0,0.666,0.169,-0.169,1.0,0.0,1880.0,68.5212,-68.5212,1.0,0.0,5.72162,0.894462,-0.894462,1.0,0.0,134.926,1.0555,-1.0555,1.0,0.0,5622.0,131.2,-131.2,1.0,0.0,4.5,0.07,-0.07,1.0,0.0,0.93,0.05,-0.05,1.0,0.0
88,384549882.01,8.802,0.006,-0.006,1.0,0.0,136.527702,-10.863,0.096,-0.096,1.0,0.0,7.063,0.089,-0.089,1.0,0.0,2458518.376,0.00075,-0.00075,1.0,0.0,0.748,0.1,-0.1,1.0,0.0,1330.0,3.83107,-3.83107,1.0,0.0,10.417,0.668057,-0.668057,1.0,0.0,440.426,9.484,-9.484,1.0,0.0,11892.0,235.8,-235.8,1.0,0.0,4.14,0.07,-0.07,1.0,0.0,2.52,0.09,-0.09,1.0,0.0
89,405862830.01,10.3579,0.006,-0.006,1.0,0.0,279.062469,6.138,0.083,-0.083,1.0,0.0,10.755,0.078,-0.078,1.0,0.0,2460122.432108,0.002178,-0.002178,1.0,0.0,3.231,0.308,-0.308,1.0,0.0,1502.0,48.6699,-48.6699,1.0,0.0,2.36498,0.148538,-0.148538,1.0,0.0,97.8115,0.44215,-0.44215,1.0,0.0,5034.0,48.8,-48.8,1.0,0.0,4.64,0.08,-0.08,1.0,0.0,0.73,0.04,-0.04,1.0,0.0
90,269450900.01,7.3163,0.006,-0.006,1.0,0.0,292.195297,1.909,0.135,-0.135,1.0,0.0,-0.117,0.087,-0.087,1.0,0.0,2458657.63073,0.00134,-0.00134,1.0,0.0,4.453,0.059,-0.059,1.0,0.0,2704.18,165.431,-165.431,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,177.741,2.084,-2.084,1.0,0.0,8268.5,268.2,-268.2,1.0,0.0,3.93,0.07,-0.07,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
91,425721385.01,9.7298,0.006,-0.006,1.0,0.0,289.761799,17.105,0.07,-0.07,1.0,0.0,-55.58,0.06,-0.06,1.0,0.0,2458663.15245,0.0055,-0.0055,1.0,0.0,1.795,0.72,-0.72,1.0,0.0,1180.0,19.1341,-19.1341,1.0,0.0,6.24633,0.838277,-0.838277,1.0,0.0,222.529,3.137,-3.137,1.0,0.0,6209.0,131.0,-131.0,1.0,0.0,4.09,0.08,-0.08,1.0,0.0,1.63,0.08,-0.08,1.0,0.0
92,91576611.01,8.7823,0.007,-0.007,1.0,0.0,284.157959,17.883,0.088,-0.088,1.0,0.0,-14.764,0.08,-0.08,1.0,0.0,2458659.06927,0.00289,-0.00289,1.0,0.0,3.365,0.269,-0.269,1.0,0.0,1520.0,594.271,-594.271,1.0,0.0,19.9664,6.34495,-6.34495,1.0,0.0,247.414,2.905,-2.905,1.0,0.0,7101.9,165.9,-165.9,1.0,0.0,3.91,0.1,-0.1,1.0,0.0,2.32,0.15,-0.15,1.0,0.0
97,267489265.01,9.2293,0.006,-0.006,1.0,0.0,298.781281,-7.484,0.069,-0.069,1.0,0.0,-20.775,0.064,-0.064,1.0,0.0,2460351.800169,0.002386,-0.002386,1.0,0.0,2.938,0.33,-0.33,1.0,0.0,411.0,18.1669,-18.1669,1.0,0.0,3.34528,0.145518,-0.145518,1.0,0.0,286.668,2.913,-2.913,1.0,0.0,7851.0,72.9,-72.9,1.0,0.0,4.17,0.07,-0.07,1.0,0.0,1.86,0.05,-0.05,1.0,0.0
98,69997672.01,9.11458,0.006,-0.006,1.0,0.0,294.824079,-5.049,0.176,-0.176,1.0,0.0,-28.421,0.189,-0.189,1.0,0.0,2458684.2349,0.01005,-0.01005,1.0,0.0,3.297,1.009,-1.009,1.0,0.0,450.0,2.70834,-2.70834,1.0,0.0,4.86242,0.467902,-0.467902,1.0,0.0,233.369,5.819,-5.819,1.0,0.0,6244.0,124.8,-124.8,1.0,0.0,3.84,0.09,-0.09,1.0,0.0,2.2,0.11,-0.11,1.0,0.0
99,122220263.01,9.03609,0.006,-0.006,1.0,0.0,290.02096,21.767,0.044,-0.044,1.0,0.0,15.98,0.052,-0.052,1.0,0.0,2460333.437983,0.006535,-0.006535,1.0,0.0,7.765,1.008,-1.008,1.0,0.0,11126.0,185.114,-185.114,1.0,0.0,18.1458,0.786783,-0.786783,1.0,0.0,170.732,0.812,-0.812,1.0,0.0,6277.0,125.8,-125.8,1.0,0.0,4.09,0.09,-0.09,1.0,0.0,1.65,0.07,-0.07,1.0,0.0
106,110428269.01,8.90601,0.006,-0.006,1.0,0.0,291.463084,1.467,0.05,-0.05,1.0,0.0,-4.587,0.058,-0.058,1.0,0.0,2458684.20504,0.00442,-0.00442,1.0,0.0,2.076,0.328,-0.328,1.0,0.0,620.0,1.19044,-1.19044,1.0,0.0,6.23181,0.414634,-0.414634,1.0,0.0,395.12,6.803,-6.803,1.0,0.0,9994.0,756.2,-756.2,1.0,0.0,4.02,0.09,-0.09,1.0,0.0,2.59,0.11,-0.11,1.0,0.0
116,426077080.01,9.4142,0.006,-0.006,1.0,0.0,238.001011,-5.338,0.041,-0.041,1.0,0.0,-9.267,0.054,-0.054,1.0,0.0,2458630.77194,0.0028,-0.0028,1.0,0.0,3.464,0.232,-0.232,1.0,0.0,2220.0,1.39456,-1.39456,1.0,0.0,14.2968,0.777875,-0.777875,1.0,0.0,416.25,5.019,-5.019,1.0,0.0,6907.0,135.5,-135.5,1.0,0.0,3.63,0.09,-0.09,1.0,0.0,3.09,0.14,-0.14,1.0,0.0
118,129319156.01,10.3918,0.01,-0.01,1.0,0.0,228.84306,-10.161,0.125,-0.125,1.0,0.0,-5.871,0.125,-0.125,1.0,0.0,2458643.10264,0.00488,-0.00488,1.0,0.0,3.902,0.481,-0.481,1.0,0.0,2410.0,1380.87,-1380.87,1.0,0.0,25.7144,10.2479,-10.2479,1.0,0.0,778.127,35.06,-35.06,1.0,0.0,11600.0,368.2,-368.2,1.0,0.0,4.13,0.07,-0.07,1.0,0.0,2.48,0.13,-0.13,1.0,0.0
120,361034196.01,10.0196,0.006,-0.006,1.0,0.0,242.016315,5.989,0.034,-0.034,1.0,0.0,2.514,0.049,-0.049,1.0,0.0,2458628.96316,0.0022,-0.0022,1.0,0.0,4.586,0.079,-0.079,1.0,0.0,4933.74,704.212,-704.212,1.0,0.0,22.7769,8.69015,-8.69015,1.0,0.0,566.502,11.2155,-11.2155,1.0,0.0,7009.8,184.2,-184.2,1.0,0.0,3.6,0.61,-0.61,1.0,0.0,2.95,0.16,-0.16,1.0,0.0
122,387079085.01,9.0039,0.006,-0.006,1.0,0.0,217.022882,-49.039,0.037,-0.037,1.0,0.0,-21.072,0.055,-0.055,1.0,0.0,2458601.38096,0.00061,-0.00061,1.0,0.0,3.119,0.024,-0.024,1.0,0.0,3730.0,297.774,-297.774,1.0,0.0,30.666,4.10377,-4.10377,1.0,0.0,209.919,1.7045,-1.7045,1.0,0.0,6534.0,136.4,-136.4,1.0,0.0,3.95,0.09,-0.09,1.0,0.0,2.04,0.09,-0.09,1.0,0.0
123,382331352.01,10.0067,0.168,-0.168,1.0,0.0,215.805264,-3.135,0.134,-0.134,1.0,0.0,-4.442,0.203,-0.203,1.0,0.0,2458601.33791,0.00465,-0.00465,1.0,0.0,6.083,0.44,-0.44,1.0,0.0,3050.0,1149.79,-1149.79,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,1710.22,633.01,-633.01,1.0,0.0,6056.45,134.35000000000002,-134.35000000000002,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
126,375225453.01,10.11,0.006,-0.006,1.0,0.0,133.826684,-21.883,0.034,-0.034,1.0,0.0,19.084,0.046,-0.046,1.0,0.0,2459307.93577,0.002752,-0.002752,1.0,0.0,1.8602735,0.4647613,-0.4647613,1.0,0.0,360.8801529,42.466145,-42.466145,1.0,0.0,5.7349089,4.2950416,-4.2950416,1.0,0.0,490.288,5.048,-5.048,1.0,0.0,6553.0,136.4,-136.4,1.0,0.0,3.65,0.09,-0.09,1.0,0.0,2.8908899,0.125277,-0.125277,1.0,0.0
132,318608749.01,10.5135,0.006,-0.006,1.0,0.0,9.126138,-0.23,0.054,-0.054,1.0,0.0,1.169,0.043,-0.043,1.0,0.0,2459044.494531,0.002861,-0.002861,1.0,0.0,3.8449215,0.5039405,-0.5039405,1.0,0.0,1152.9645461,68.35146,-68.35146,1.0,0.0,4.0506906,1.0627592,-1.0627592,1.0,0.0,205.43,1.1895,-1.1895,1.0,0.0,6033.0,129.5,-129.5,1.0,0.0,4.37,0.08,-0.08,1.0,0.0,1.14849,0.0522613,-0.0522613,1.0,0.0
133,271581073.01,10.5891,0.006,-0.006,1.0,0.0,319.551469,16.363,0.037,-0.037,1.0,0.0,-5.515,0.047,-0.047,1.0,0.0,2459058.79277,0.00073,-0.00073,1.0,0.0,1.548,0.285,-0.285,1.0,0.0,3110.0,1.55398,-1.55398,1.0,0.0,9.36823,0.500837,-0.500837,1.0,0.0,262.794,1.538,-1.538,1.0,0.0,5803.5,120.9,-120.9,1.0,0.0,4.07,0.08,-0.08,1.0,0.0,1.56,0.08,-0.08,1.0,0.0
134,311890977.01,10.5652,0.006,-0.006,1.0,0.0,263.003209,-33.273,0.035,-0.035,1.0,0.0,-100.013,0.038,-0.038,1.0,0.0,2458627.80423,0.00276,-0.00276,1.0,0.0,2.122,0.26,-0.26,1.0,0.0,1555.34,2.04117,-2.04117,1.0,0.0,2.75375,0.16093,-0.16093,1.0,0.0,58.0624,0.07515,-0.07515,1.0,0.0,4138.1,94.2,-94.2,1.0,0.0,4.54,0.12,-0.12,1.0,0.0,0.63,0.03,-0.03,1.0,0.0
136,451599528.01,7.5622,0.006,-0.006,1.0,0.0,279.721286,147.495,0.214,-0.214,1.0,0.0,-42.057,0.258,-0.258,1.0,0.0,2459367.034327,0.003108,-0.003108,1.0,0.0,6.303026,0.2728898,-0.2728898,1.0,0.0,972.5797241,54.08448,-54.08448,1.0,0.0,4.7531892,0.3291192,-0.3291192,1.0,0.0,70.0154,0.6784,-0.6784,1.0,0.0,6058.6,110.5,-110.5,1.0,0.0,4.2,0.08,-0.08,1.0,0.0,1.39203,0.060098,-0.060098,1.0,0.0
140,295599256.01,9.941,0.006,-0.006,1.0,0.0,274.221618,6.355,0.048,-0.048,1.0,0.0,-13.85,0.058,-0.058,1.0,0.0,2458655.54872,0.00098,-0.00098,1.0,0.0,1.467,0.223,-0.223,1.0,0.0,11146.4,53.8514,-53.8514,1.0,0.0,22.1531,1.97652,-1.97652,1.0,0.0,417.08,7.204,-7.204,1.0,0.0,7860.0,220.0,-220.0,1.0,0.0,4.15,0.07,-0.07,1.0,0.0,1.91,0.11,-0.11,1.0,0.0
141,50309953.01,9.7906,0.006,-0.006,1.0,0.0,30.198486,58.003,0.047,-0.047,1.0,0.0,-33.25,0.036,-0.036,1.0,0.0,2459083.35168,0.00176,-0.00176,1.0,0.0,2.979,0.235,-0.235,1.0,0.0,1580.0,458.747,-458.747,1.0,0.0,8.46404,2.20234,-2.20234,1.0,0.0,102.238,0.2185,-0.2185,1.0,0.0,5317.0,65.7,-65.7,1.0,0.0,4.49,0.08,-0.08,1.0,0.0,0.91,0.05,-0.05,1.0,0.0
143,446549905.01,9.6789,0.006,-0.006,1.0,0.0,286.791829,3.879,0.068,-0.068,1.0,0.0,-6.843,0.063,-0.063,1.0,0.0,2460146.990136,0.00038,-0.00038,1.0,0.0,2.321,0.262,-0.262,1.0,0.0,4248.0,54.2672,-54.2672,1.0,0.0,11.1276,0.467151,-0.467151,1.0,0.0,243.838,2.659,-2.659,1.0,0.0,6610.0,128.4,-128.4,1.0,0.0,4.15,0.08,-0.08,1.0,0.0,1.64,0.07,-0.07,1.0,0.0
144,412014494.01,9.3871,0.006,-0.006,1.0,0.0,291.373783,15.517,0.051,-0.051,1.0,0.0,-8.387,0.05,-0.05,1.0,0.0,2460131.889805,0.006762,-0.006762,1.0,0.0,0.808,0.521,-0.521,1.0,0.0,8341.0,2131.75,-2131.75,1.0,0.0,14.1098,4.18181,-4.18181,1.0,0.0,312.461,4.28,-4.28,1.0,0.0,7262.0,134.8,-134.8,1.0,0.0,4.0,0.08,-0.08,1.0,0.0,2.13,0.08,-0.08,1.0,0.0
145,369864738.01,9.5162,0.006,-0.006,1.0,0.0,163.628917,-5.215,0.043,-0.043,1.0,0.0,-8.358,0.042,-0.042,1.0,0.0,2458626.54168,0.00585,-0.00585,1.0,0.0,2.456,0.428,-0.428,1.0,0.0,490.0,1.16068,-1.16068,1.0,0.0,4.92567,0.331864,-0.331864,1.0,0.0,292.085,1.9425,-1.9425,1.0,0.0,6819.0,137.6,-137.6,1.0,0.0,3.92,0.09,-0.09,1.0,0.0,2.21,0.09,-0.09,1.0,0.0
